17.446052527778,78.350303638889
17.446052527778,78.350303638889
17.445547083333,78.349075305556
17.446420666667,78.349822972222
17.446054444444,78.349235527778
17.445140833333,78.35051725
17.445465083333,78.349411
17.446464527778,78.350120527778
17.445524194444,78.349449138889
17.444561,78.349937416667
17.4461975,78.349380472222
17.445547083333,78.349075305556
17.446464527778,78.350120527778
17.446803333333,78.346894444444
17.4461975,78.349380472222
17.446172694444,78.349281305556
17.446281416667,78.35004425
17.445978055556,78.34865
17.447183611111,78.348520833333
17.446955555556,78.346888888889
17.445140833333,78.35051725
17.445352527778,78.348800638889
17.44512175,78.350509638889
17.445882777778,78.349258416667
17.44535825,78.3498535
17.444589611111,78.349891638889
17.444774611111,78.350189194444
17.4461975,78.349380472222
17.445882777778,78.349258416667
17.444820388889,78.350173944444
17.446002944444,78.350379916667
17.445388777778,78.348999
17.445816027778,78.349143972222
17.445520388889,78.3491745
17.445814111111,78.349060055556
17.445245722222,78.35092925
17.445352527778,78.348800638889
17.445869444444,78.349098194444
17.4461975,78.349380472222
17.445140833333,78.35051725
17.445524194444,78.349449138889
17.445388777778,78.348999
17.444892861111,78.350036611111
17.446978055556,78.347289722222
17.446843888889,78.347008055556
17.446578333333,78.347218888889
17.445547083333,78.349075305556
17.446841388889,78.3469875
17.445814111111,78.349060055556
17.445371611111,78.34963225
17.44605825,78.350120527778
17.446172694444,78.349327083333
17.44605825,78.350120527778
17.446172694444,78.349327083333
17.446172694444,78.349281305556
17.447076666667,78.348587222222
17.445871333333,78.350410444444
17.445390694444,78.3496475
17.445869444444,78.349098194444
17.4461975,78.349380472222
17.445049277778,78.349754333333
17.445388777778,78.348999
17.44535825,78.3498535
17.446002944444,78.350379916667
17.446172694444,78.349281305556
17.444622027778,78.349777222222
17.445652,78.350906361111
17.444561,78.349937416667
17.447188611111,78.348516111111
17.446556083333,78.349227888889
17.445068333333,78.350028972222
